Word,Count
attached,10
Sep,10
\"\identifier"\\,10
\"\expressionList"\\,10
DateTime.Now.Subtract(fp.LastValidResponse).TotalSeconds,10
\"\bitwiseXOrExpression"\\,10
qGroups.Where(g,10
T__36,10
dividor,10
\Trace.TraceInformation("\Expression\,10
\this.serialPort.Write(upBuffer,\,10
'loop2',10
(double)fuelPoint.DecimalPlaces);,10
\"\bitwiseAndExpression"\\,10
il.VolumeNormalized);,10
n.Dispenser.PumpSerialNumber,10
\nz.CurrentSale.UnitPrice,\,10
ftpc.NozzleId).FirstOrDefault();,10
errorThreshhold,10
\Console.WriteLine("\Sale\,10
ftpc.TotalizerStart);,10
\{2}"\,\,10
dispensers),10
reportViewer1,10
expression);,10
first=,10
bal.LastSale,10
\"\T__28"\\,10
0xDF),10
RX,10
e.ToString());,10
nz.CurrentSale.SaleEndTime,10
(fp.Nozzles.Where(n,9
vals.Status,9
\pumpNumber,\,9
\price[3],\,9
Πίνακα,9
CommandTypeEnum.RequestDisplayData:,9
every,9
TankFilling,9
\this.serialPort.Read(buffer,\,9
CommandTypeEnum.Halt:,9
\price[0],\,9
(tank,9
\this.GetFulePoint(channel,\,9
LRC,9
groupFooterSection,9
this.responseBuffer.Clear();,9
responseBuffer.AddRange(buffer);,9
=>0.001,9
millisecs,9
until,9
sale.SaleProcessed,9
fp.Nozzles.Length;,9
\//this.serialPort.Write(this.currentCommand.Command,\,9
1)),9
(!this.CheckBuffer(response)),9
added,9
Ελάχιστο,9
this.GetFuelingPointData(this.currentCommand.Fpoint.ActiveNozzle);,9
CommandTypeEnum.RequestTotals:,9
ex);,9
const,9
Console.WriteLine(fp.DispensedAmount);,9
\this.serialPort.Read(trash,\,9
Writes,9
CommandTypeEnum.Authorize:,9
trash.Length);,9
επιτρεπόμενη,9
\fileName,\,9
this.GetActiveNozzle(this.currentCommand.Fpoint);,9
72,9
4characters,9
cmd.ResponseLength),9
Device,9
Μέγιστο,9
Quantity,9
Common.DebugValues();,9
CurrentSale,9
Όγκος,9
nozzleForTotals,9
(Common.Nozzle,9
\100,\,9
\0xE5,\,9
DateTime.Now.AddMilliseconds(50);,9
affected_nozzle.isError,9
\fp.DispensedVolume,\,9
stream---,9
\0xF4,\,9
GETTOTALS,9
identity,9
συνολικός,9
Συνολικός,9
groupHeaderSection,9
incoming,9
resp,9
CommandTypeEnum.RequestStatus:,9
Μέγιστη,9
Create,9
CommandTypeEnum.SendMainDisplayData:,9
(int)responseLength.display),9
this.GetNozzleTotals(this.LastNozzle);,9
padding,9
&,9
this.MinFuelHeight,9
(buffer[0],9
(this.currentCommand.CommandType),9
fp.Nozzles[0].TotalVolume,9
CommandTypeEnum.SendPrices:,9
Tank,9
vehiclesRadGridView,9
\"\2"\;\,9
\0xF7,\,9
\this.EvaluateDisplayData(this.currentCommand.CurrentNozzle,\,9
action,9
address);,9
this.SetPrice(fp);,9
recalc,9
61,9
this.currentCommand.Fpoint.PriceSet,9
BitConverter.ToString(response);,9
\this.EvaluateActiveNozzle(this.currentCommand.Fpoint,\,9
CommandTypeEnum.RequestActiveNozzle:,9
invoiceTypeBindingSource,9
1234,9
IsInternal,9
Common.Enumerators.TankStatusEnum.Offline,9
\this.EvaluateTotals(this.currentCommand.CurrentNozzle,\,9
VirtualDevices.VirtualDispenser,9
\"\TX"\);\,9
In,9
fp.act,9
radListControl1,9
200),9
(response[0],9
\0xFF,\,9
\0xF6,\,9
\price[2],\,9
(this.curCommand.Fpoint.ActiveNozzle,9
Common.Enumerators.TankStatusEnum.Idle;,9
0xF0,9
\price[1],\,9
radTreeView1,9
(res,9
radPageViewPage3,9
nozzle;,9
cmd.TimeExeeded,9
(this.responseBuffer.Count,9
this.GetBuffer(response);,9
(volume,9
Amount;,9
1.234E,9
OK,9
(this.DispenserStatusChanged,9
q2,9
Zero,9
nameRadTextBox,9
\(byte)crc,\,9
this.responseBuffer.Take(cmd.ResponseLength).ToArray();,9
another,9
60,9
this.currentCommand;,9
DialogResult,9
Premium,8
//return,8
E8,8
\"\totalizerDiff\,8
value.</returns>,8
typeof(VirtualNozzleAlarm)),8
value;,8
operation,8
о,8
\(int)tfp.GetExtendedProperty("\setPrice2"\,\,8
\name="\settResponse"\>Response\,8
manually,8
pumpNumber),8
labelStatus,8
requested,8
GetNozzleTotalizer(int,8
System.Data.Common.DbParameter[],8
nozzle.ParentFuelPoint.DispensedVolume;,8
(byte)nozzle.ParentFuelPoint.Address),8
upResponse,8
polynom,8
user,8
this.database.InvoiceLines.Where(il,8
(e.PropertyName,8
var.Data,8
DLE,8
stopRefreshThread();,8
bytesRead,8
\{2},\,8
\name="\parameterValue"\>Value\,8
XOR,8
(int)responseLength.totals,8
this.th,8
decimal.Parse(volString),8
accordance,8
\name="\fuelPointId"\/>\,8
FILEGROWTH,8
format,8
locked,8
Program.CurrentUserId,8
LF=010,8
if((fuelPoint.Status,8
9999,8
fuelTypeDropDownList,8
((state,8
OnTransactionCompleted(Common.TotalsEventArgs,8
(decimal)100.99;,8
ή,8
num),8
\Logger.Instance.LogToFile(ex.Message,\,8
radMenuItem2,8
tfp.QuerySetPrice,8
Specified,8
\name="\parameterNumber"\/>\,8
Least,8
VirtualDevices.VirtualNozzle,8
var.Nozzles[i].VolumeCredit,8
E0],8
if(this.DataChanged,8
ignored,8
vals.Length,8
.Blue;,8
FuelPointStatus.TransactionStopped,8
fp.Halted,8
false)),8
automatically,8
vars,8
a-f,8
query,8
salesViewRadGridView,8
στο,8
var.Nozzles[i].VolumeCash,8
authorize,8
\ASFuelControl.WorkFlow.WorkFlowProcess.ValidationkDelegate(this.HasAlerts),\,8
построения,8
foreach(Common.Nozzle,8
\"\Ακροσωλήνιο\,8
\+balance.StartDate.ToString("\yyyyMMdd"\);\,8
Συνδεσης,8
Preset,8
\bytes,\,8
Description,8
this.Invoke(new,8
Παροχή,8
\(command,\,8
mm,8
invalid,8
type).</param>,8
\nozzle.ParentFuelPoint,\,8
Channel,8
reportHeaderSection1,8
millimeters),8
programm,8
state.Sale;,8
λίτρα,8
place,8
Properties.Settings.Default.DBConnection;,8
\PtsConfiguration.FuelPointQuantity,\,8
fp.Nozzles[nozzleId,8
Starts,8
nozzle.ParentFuelPoint.DispensedAmount;,8
FuelPointStatus.TRANSACTIONSTOPPED)),8
JustStatus(nozzle.ParentFuelPoint);,8
Λειτουργίας,8
<returns>Object,8
Previous,8
FuelPointStatus.IDLE,8
\name="\ordByte"\>Initial\,8
totalPrice1,8
if(fuelPoint,8
already,8
longer,8
\tfp.SetExtendedProperty("\setPrice1"\,\,8
LSB,8
\name="\pricePerLiter"\>Fuel\,8
\"\."\)\,8
\System.Diagnostics.Trace.WriteLine(string.Format("\Nozzle\,8
AlarmNozzleId,8
1],8
150),8
name,8
tank.CurrentTemperature;,8
\"\ERROR"\;\,8
(by,8
outFolder,8
Common.Enumerators.FuelPointStatusEnum.TransactionStopped,8
\if((int)tfp.GetExtendedProperty("\setPrice1"\,\,8
hexidecimal,8
controller.</param>,8
NozzleTotalsReport,8
volString,8
δεδομένα,8
\name="\tank"\></param>\,8
έχει,8
groupFooterSection1,8
SignSignature,8
Discovers,8
SIZE,8
btnSettings,8
\name="\asciiBytes"\>Initial\,8
nozzle.UnitPrice;,8
this.database.ApplicationUsers.Where(u,8
UpdatePrices,8
fpChn,8
invoiceTypeDropDownList,8
FuelPointStatusEnum.Work;,8
address).FirstOrDefault();,8
TotalInfoResponse,8
radMenuItem1,8
nAlarm.MessageText,8
transaction),8
Common.Enumerators.TankStatusEnum.Selling),8
(this.lastActiveNozzleId,8
\name="\prices"\>Array\,8
\name="\atgId"\/>\,8
unique,8
process,8
(response[24],8
CR=013,8
measurements,8
nAlarm,8
\thread,\,8
tank.CurrentWaterLevel;,8
9A,8
restart,8
\0xE0,\,8
IsPrinted,8
tank.TankStatus,8
fuelTypeRadGridView,8
Αναφορά,8
\name="\data"\>List\,8
specification,8
unit).</param>,8
shift,8
typeof(VirtualDispenserAlarm)),8
\:{1:N4},\,8
if(salesNozzle,8
if(nz.CurrentSale.TotalizerStart,8
this.Open(fp);,8
\Id:{0},\,8
\"\RECIEVE\,8
0xBF),8
radLabel10,8
053,8
Αδράνεια,8
S=083,8
\name="\prices"\>\,8
\name="\address"\>Physical\,8
\nozzles,\,8
if(nz.CurrentSale,8
manual,8
nozzle.Enabled,8
\name="\nozzleId"\></param>\,8
dispense,8
At,8
shorter,8
nAlarm.DeviceId;,8
44,8
foreach(Common.FuelPoint,8
Array,8
\name="\parameterAddress"\/>\,8
E3,8
Διαχειρηστής,8
Common.TankValues();,8
FuelPointStatus.IDLE;,8
\"\00"\;\,8
\:{2:N4}"\,\,8
\this.SendCommand(var,\,8
titrimetryLevelsRadGridView,8
typeof(VirtualTankAlarm)),8
channelRadSpinEditor,8
DatabaseModel;,8
cents),8
enum,8
\name="\transactionId"\>Identifier\,8
cents,8
nozzle.ParentFuelPoint.Status,8
MAXSIZE,8
sendObject,8
if(fp.NozzleCount,8
со,8
Requests,8
\cref="\T:System.InvalidOperationException"\>\,8
Δεδομένων,8
</param>,8
(each,8
point.</param>,8
C3,8
radDropDownButton1,8
n.QueryTotals).Count();,8
wait,8
tData,8
(int)nAlarm.AlertType;,8
this.controllerThread.RenoveSale();,8
(fuelPoint,8
(int)responseLength.listen),8
\"\Αντλία\,8
controllerDropDownList,8
Authorization,8
DATABASE,8
System.Text;,8
System;,8
TX,8
055,8
controller),8
upString,8
response;,8
CMDGetStatus(fp);,8
από,8
(or,8
e.NozzleId).FirstOrDefault();,8
\"\Σφάλμα\,8
{1},8
length),8
liter.</param>,8
значения,8
D8,8
(setting,8
systemEventDatumRadGridView,8
updated.</param>,8
dispensedVolume;,8
System.Collections.Generic;,8
UpdateFuelPointConfiguration(),8
Θέρμανσης,8
Common.TankValues,8
TOKHEIM,8
GetStatus,8
15000;,8
41,8
nAlarm.MessageText;,8
ATG.</param>,8
DART,8
<returns>Calculated,8
GILBARCO,8
Λάθος,8
\Channel,\,8
For,8
\CommandType.Preset,\,8
byte[4];,8
\channels,\,8
sprice,8
Data.SystemEvent();,8
\tfp.SetExtendedProperty("\setPrice2"\,\,8
(several,8
lastValuesSent,8
totalPrice2,8
nozzleFlowsRadGridView,8
(this.labelUnitPriceDec.Text.Length,8
\if(!(bool)fp.GetExtendedProperty("\TotalsInitialized"\,\,8
(OptionKey,8
this.labelUnitPriceDec.Text;,8
\FuelPoint,\,8
if(!nz.CurrentSale.SaleCompleted),8
\name="\pricePerLiter"\>Price\,8
informs,8
\AlarmNozzleId,\,8
Writing,8
WorkFlow,8
if(fuelPoint.ActiveNozzle,8
this.PrintToPrinter(invoice);,8
nf.TankId).FirstOrDefault();,8
\"\|"\\,8
u.ApplicationUserId,8
\name="\bytes"\>Message\,8
specified),8
shiftsRadGridView,8
51-FF-F6-E0-F9-E7-E5-E2-E1-E5-E1-E2-E0-FA-E3-E8-E0-E4-E3-E4-E2-E0-F4-E0-E4-E4-E1-F5-E0-E0-E0-E0-F6-E1-F9-E0-E0-E0-E0-E0-E0-E0-E0-FA-E0-E0-E0-E0-E0-E0-E0-E0-F4-E0-E0-E0-E0-F5-E0-E0-E0-E0-F6-E2-F9-E0-E0-E0-E0-E0-E0-E0-E0-FA-E0-E0-E0-E0-E0-E0-E0-E0-F4-E0-E0-E0-E0-F5-E0-E0-E0-E0-FB-E5-F0,8
sending,8
050,8
var.Nozzles[i].AmountCash,8
nozzle.ParentFuelPoint.Address,8
AtgChannels,8
[50],8
bufferRecieve,8
fuelTypeBindingSource,8
sysEvent.EventId;,8
Recieve,8
addressLabel,8
Αδικ,8
(decimal)10.99;,8
elements,8
System.Linq;,8
here,8
escape,8
διαφορά.,8
nozzle.UntiPriceInt,8
x,8
ts.SettingKey,8
btnTanks,8
Data.ApplicationUser,8
Queue,8
serialPort,8
διεύθυνση,8
\name="\settings"\>Configuration\,8
tha,8
liter,8
Autorize,8
becalculated.</param>,8
dispenserSaleRadGridView,8
(prices,8
\evalUnitPrice(nozzle,\,8
groupHeaderSection1,8
channelLabel,8
A-F,8
double,8
units),8
counters,8
FILENAME,8
pause,8
(var.RateType,8
VolumeDecimalPlaces,8
System.Threading.ParameterizedThreadStart(this.ThreadRun));,8
\Dictionary<int,\,8
having,8
/INCLUDE,8
fpAdd,8
identified,8
scaleFactor,8
totally,8
\cref="\T:System.ArgumentOutOfRangeException"\>\,8
corresponds,8
Ολοκλήρωση,8
providing,8
\name="\value"\>Initial\,8
opening,8
Need,8
FuelPointChannels,8
Κίνησης,8
var.Nozzles[i].AmountCredit,8
Current,8
PTSLib.PTS.PtsConfiguration.</param>,8
CreateTotalRequest,8
\str,\,8
labelTitle,8
affected_nozzle.isAuthorized,8
κανάλι,8
dbo.[Option],8
namespace,8
1].TotalVolume;,8
μετά,8
WAYNE,8
assignment,8
connected),8
tankLevelStartViewRadGridView,8
69,8
radSpinEditor1,8
price[i],7
previousValue,7
F_2238,7
currentPriceRecord.FuelDensity;,7
Console.WriteLine(BitConverter.ToString(buffer));,7
Data.SendLog,7
filling.TransactionTime).OrderByDescending(tp,7
newPrice,7
System.DateTime.Now));,7
transactionDateDataTextBox,7
\TotalsEventArgs(cmd.Fpoint.AddressId,\,7
(!fi.Exists),7
8),7
values.Status));,7
transmitted,7
(VirtualDevices.VirtualTank,7
auth-price-auth-price,7
Flags,7
(byte)((digit,7
F_2232_MM,7
data),7
usagePeriod,7
sale.SalesPrice,7
lastNozzle.NozzleId;//,7
(entity.GetType(),7
value.indexesOfByte(StartByte)),7
System.Globalization.CultureInfo.CurrentCulture));,7
(nz.SaleVolume,7
\Console.WriteLine("\auth:\,7
0x06),7
log.Action,7
filling.TransactionTime;,7
ReturnStatus(byte,7
Implementation.OptionHandler.Instance.CheckFillingEnd,7
ValidResponses(this,7
this.serialPort.Parity,7
virtual,7
BitConverter.ToString(buffer);,7
this.Database.GetUsagePeriod(filling.TransactionTime);,7
filling.TankPrice,7
Evaluates,7
SET,7
foreach(int,7
newDensity,7
fi,7
\"\and\,7
\"\"\))\,7
filling.Tank.TankPrices.Where(tp=>tp.ChangeDate,7
filling.TankPrice.Price,7
e.CellElement.BackColor,7
f.Close();,7
\this.Database.GetCurrentTankUsagePeriod(filling.Tank,\,7
F_2232_TEMP,7
CONSTRAINT,7
\"\RX"\);\,7
dispenser.AddressId));,7
F_2242,7
\Console.WriteLine("\FpStatus\,7
upr,7
button1,7
(cmd.Fpoint.Status,7
/FROM,7
//cmd.Fpoint.QueryTotals,7
\Console.WriteLine("\TOTALS\,7
Common.IFuelProtocol,7
nSale.NozzleId,7
Disconnect(),7
FinByte),7
this.Controller.FuelPoints,7
price;,7
filling.TankId;,7
System.IO.File.Delete(fileName);,7
224));,7
this.GetScope();,7
F_2236B1,7
currentDensity;,7
(!scope.Transaction.IsActive),7
filling.UsagePeriodId,7
fp.PropertyChanged+=new,7
lastSaleValues.CurrentSalePrice;,7
filling.TankFillingId).FirstOrDefault();,7
this.fuelPoints,7
F_2233,7
sale.NozzleId,7
F_2244C,7
FOR,7
F_2244F,7
DialogResult.OK),7
//nextCommand,7
tankPrice.TankFillings.Add(filling);,7
radGroupBox1,7
IsConnected,7
//string,7
upl,7
Connect(),7
na,7
<200,7
\17).Replace("\-"\,\,7
nz2,7
filling.TankPriceId,7
\if((int)fp.GetExtendedProperty("\setPrice1"\,\,7
vatPercentageCaptionTextBox,7
nz));,7
i))),7
(totals),7
81,7
tankPrice.TankPriceId;,7
System.ComponentModel.PropertyChangedEventHandler(fpi_PropertyChanged);,7
scope,7
this.TankNumber.ToString();,7
scope.Transaction.Begin();,7
vatPercentageDataTextBox,7
\"\length"\);\,7
System.IO.Directory.CreateDirectory(directoryName);,7
this.GetTankVolume(endParameters.FuelHeight,7
//Ex,7
//if(fails,7
//this.LastNozzleUsed,7
tankPrice.FuelDensity,7
endParameters.CurrentTemperatur);,7
if(value[index,7
messageText,7
disp..CurrentValue;,7
//fails++;,7
(tup,7
(int)(fp.Nozzles[0].UnitPrice,7
in-memory,7
this.Delete(entity);,7
ts,7
F_2234_TEMP,7
BaseMessage,7
diff,7
n.QuerySetPrice).Count(),7
report.ReportParameters[1].Value,7
dispenser),7
this.CheckUsagePeriod();,7
responseLength,7
F_2244E,7
ReturnStatus(int,7
+BitConverter.ToString(buffer));,7
invL.Invoice,7
fpi.PropertyChanged,7
FinByte,7
this.serialPort.PortName,7
currentSale.TotalizerStart,7
Unitprice////////////////////////////////////////////////////////////,7
F_2236A2,7
(cmd.Fpoint.QueryTotals),7
Implementation.OptionHandler.Instance.CheckFillingCancel,7
0x00,7
F_2245B,7
//get,7
if(!scope.Transaction.IsManaged),7
0x08),7
responses;,7
(nSale.TotalVolumeStart,7
ΣηιφτΡεπορτ,7
(data.ToUpper(),7
DataChanged;,7
unitprice.ToString();,7
currentSale.TotalVolume),7
sale.TotalizerStart,7
\TimeSpan.ParseExact("\01:00:00:00"\,\,7
78,7
\totalAmount,\,7
this.GetTotals(fp.Nozzles[0]);,7
fuelPoint.Address);,7
sale.TotalPrice,7
(currentSale.TotalizerEnd,7
\this.GetFuelPoint(fuelPoint.Channel,\,7
tc,7
allready,7
(filling.TankId,7
//if(cmd.Fpoint.ActiveNozzle,7
((Telerik.Reporting.OpenAccessDataSource)report.DataSource).ConnectionString,7
currentPriceRecord.Price;,7
if(entity.GetType(),7
F_2244A,7
value.Length;,7
\File.AppendAllLines(fileName,\,7
F_2235,7
nozzle.ParentFuelPoint.VolumeDecimalPlaces);,7
this.serialPort.BaudRate,7
της,7
F_22310,7
exists,7
n.OrderId,7
fp.Address,7
\HH:mm:ss.fff"\);\,7
InvoiceThermalDS,7
IObjectScope,7
nozzle.ParentFuelPoint.Channel,7
previousValue;,7
currentPriceRecord,7
UnitPrice,7
Common.Enumerators.TankStatusEnum.LevelIncrease;,7
F_2237,7
Console.WriteLine(BitConverter.ToString(cmd));,7
invoice.Trader.InvoiceTypeId.Value;,7
//(5.549,7
\60"\\,7
this.CommunicationPort;,7
sftf.StartDate.Value;,7
fails,7
\if(fileName.EndsWith("\.update"\))\,7
lastNormalizedVol,7
tp.ChangeDate).Take(1).FirstOrDefault();,7
0xFB;,7
\list.Add(string.Format("\ActiveNozzle\,7
prepei,7
sw,7
db.InvoiceTypes.Where(it,7
Common.FuelPoint[],7
(tankPrice,7
mia,7
totalPriceGroupHeaderSection,7
cmd.Fpoint.LastNozzle;,7
it.InvoiceTypeId,7
\if(fileName.EndsWith("\.delete"\))\,7
invType,7
Implementation.OptionHandler.Instance.CheckFillingStart,7
needed,7
invoice.InvoiceTypeId).FirstOrDefault();,7
\"\LOG\,7
prwta,7
\"\InvoiceId"\\,7
F_2234_MM,7
up;,7
////////////////,7
sftf.ShowDialog();,7
h,7
usagePeriod.UsagePeriodId;,7
decimal.Round(currentSale.TotalVolume,7
nozzleId).FirstOrDefault();,7
startParameters.FuelHeight);,7
this.Database.InvoiceLines.Where(inl,7
9600bp,7
Enumerators.FuelPointStatusEnum.Nozzle),7
NotImplementedException();,7
\currentSale.UnitPrice,\,7
radLabel9,7
LogToFile(Common.FuelPointValues,7
cmd.Fpoint.DispenserStatus;,7
F_2236A1,7
F_2245C,7
ASFuelControl.Data,7
ThreadRun(),7
generic,7
(Guid,7
F_2245A,7
(!System.IO.Directory.Exists(directoryName)),7
0xFD;,7
F_2243,7
FileInfo(fileName);,7
(nz,7
length).ToArray();,7
invoiceLIne.UnitPrice),7
fails);,7
foreach(object,7
cmd.Fpoint.ActiveNozzle;,7
xara,7
\pricePerLiter,\,7
tank.GetTankVolume(data.Values.FuelHeight);,7
List<Common.FuelPoint>,7
66,7
\END"\));\,7
\Console.WriteLine("\ComWrite:\,7
\ArgumentException("\missmatch"\,\,7
value.ToArray().Skip(index).Take(index,7
Clears,7
ClearFuelPoints(),7
currentSale.TotalizerStart;,7
\this.AddSystemEventData(alarm,\,7
entity.GetType().Name;,7
\this.SerializeItem(entity,\,7
List<Common.FuelPoint>();,7
douleuei,7
tankPrice.ChangeDate,7
\"\[address]\,7
values.CurrentVolume));,7
\decimal.Parse(data.Substring(9,\,7
tf.UsagePeriod,7
TotalsRecieved;,7
this.Database.CreateEntity<TankPrice>();,7
\Exception("\SetPrice\,7
previousDensity,7
action;,7
cmd.Fpoint.Status,7
mpei,7
tankPrice.TankId,7
nSale.TotalVolumeEnd),7
invType.LastNumber,7
fp.PropertyChanged-=new,7
responses),7
\list.Add(string.Format("\AddressId\,7
(nz.QueryTotals),7
\(byte)nz.NozzleIndex,\,7
(VirtualNozzle,7
\if(fileName.EndsWith("\.insert"\))\,7
dispenser.DispenserNumber.ToString(),7
fuelPoints,7
values.ActiveNozzle));,7
ac,7
\"\.delete"\;\,7
filling.Tank.CurrentVolume;,7
SetFPtoListen(nozzle);,7
sftf,7
totalPriceGroupFooterSection,7
F_2239B,7
true))),7
agent,7
\Data.Implementation.OptionHandler.Instance.GetTimeSpanOption("\DayCloseHour"\,\,7
list);,7
currentPrice;,7
sftf.EndDate,7
fileNames.Add(fileName);,7
(cmd.Fpoint.Nozzles[0].QueryTotals),7
responses.Add(result);,7
Console.WriteLine(fp.Status);,7
nz.Totalizer,7
this.serialPort.IsOpen;,7
Data.SendLog();,7
(unitprice,7
SelectionForms.SelectFromToForm();,7
//nz.Totalizer,7
(filling.TankPrice,7
close,7
\fp.SetExtendedProperty("\statusFails"\,\,7
\list.Add(string.Format("\****************************{0}****************************"\,\,7
this.fuelPoints.Add(fp);,7
ltr,7
fp.QueryHalt,7
TankSetting,7
digit,7
method.MakeGenericMethod(entity.GetType());,7
Τελευταία,7
this.ActiveNozzle,7
DatabaseModel.GetContext(this),7
values.CurrentTemperatur));,7
scope.Transaction.Commit();,7
EB,7
filling.TankPrice.FuelDensity,7
System.Threading.ThreadStart(this.ThreadRun));,7
deletes),7
previousDensity;,7
F_2234_VOL,7
this.GetId();,7
AddFuelPoint(Common.FuelPoint,7
values.CurrentSalePrice));,7
invoice.InvoiceTypeId),7
priceString;,7
\Console.WriteLine("\comWrite:\,7
sftf.StartDate,7
System.IO.Ports.SerialPort();,7
\this.LogFile.ToLower().Replace("\.log"\,\,7
args.PropertyName,7
Guid.NewGuid().ToString(),7
at:,7
invoiceLIne,7
(this.sale,7
E9,7
tank.GetTankVolumeNormalized(data.Values.FuelHeight);,7
UsagePeriod,7
\this.TotalsRecieved(cmd.Fpoint,\,7
Temperatur,7
vehicleNumberDataTextBox,7
dispenser.OfficialNumber.ToString(),7
DateTime.Today.Add(tc);,7
\error.AddErrorInfo(Properties.Resources.TankFillingValidator_TankUsagePriodNotFound,\,7
\"\.log"\;\,7
nSale.TotalPrice;,7
invoice.Number,7
entity;,7
subReport4,7
System.IO.Ports.SerialPort,7
0x03),7
traderNameDataTextBox,7
(usagePeriod,7
\string.Format(Properties.Resources.UsagePeriod_PerioNotFound,\,7
List<byte[]>();,7
[int],7
\(int)(Math.Pow(10,\,7
Implementation.OptionHandler.Instance.CheckFillinInvoices,7
inl.TankFillingId.Value,7
invoice.Trader.InvoiceTypeId.Value,7
\"\g"\,\,7
F_2244B,7
(this.LogLevel,7
StartByte,7
eURO),7
if(this.invoicesProcessed.Contains(invoice.InvoiceId.ToString())),7
[01,7
F_2239A,7
c3,7
\"\Deletes\\"\\,7
tup,7
\Console.WriteLine("\SetPrice\,7
repeat++;,7
currentSale.TotalVolume,7
values.ActiveNozzle).FirstOrDefault().NozzleId;,7
FileStream,7
\37,52,53\,7
F_2236B2,7
Τελευταίος,7
List<Common.FuelPoint>(value);,7
//2,7
Implementation.ErrorInfo();,7
F_2232_VOL,7
104,7
InvoiceLine,7
DateTime.Today.AddDays(-1).Add(tc);,7
invoice.InvoiceTypeId,7
(fPoint,7
EventHandler<Common.TotalsEventArgs>,7
\db.NormalizeVolume(tf.Volume,\,7
fPoint,7
this.Nozzles.Where(n,7
B6,7
List<string>();,7
dt));,7
fi.Create();,7
sw.Stop();,7
\list.Add(string.Format("\********************{0}********************"\,\,7
sysEvent.Nozzle.TotalCounter,7
(dispenser,7
dbo.Invoice,7
cmd.Fpoint.DispenserStatus),7
97,7
(UI.Controls.AlarmControl,7
GetStatus(Common.FuelPoint,7
Data.DatabaseModel(Data.Implementation.OptionHandler.ConnectionString);,7
CMDSetPrice(Common.Nozzle,7
\error.AddErrorInfo(messageText,\,7
SelectionForms.SelectFromToForm,7
sftf.EndDate.Value;,7
TankUsagePeriod,7
\error.AddErrorInfo(Properties.Resources.TankFillingValidator_TankPriceCreationFailed,\,7
0x03;,7
inl.TankFillingId.HasValue,7
tankPrice.Price,7
tankPrice,7
values.CurrentPriceTotal));,7
(invoice.Trader.InvoiceTypeId.HasValue,7
this.fuelPoints.Clear();,7
companyFaxDataTextBox,7
invoiceLIne.FuelDensity),7
handling,7
//byte[],7
height,7
MethodInfo,7
tankPrice;,7
DispenserStatusChanged;,7
buffer),7
fp.DispensedAmount);,7
All,7
(currentPriceRecord,7
(invL.Invoice.InvoiceType.TransactionType,7
\(int)fp.GetExtendedProperty("\statusFails"\,\,7
th;,7
\list.Add(string.Format("\Status\,7
CommunicationPort,7
nozzle.UntiPriceInt;,7
page,7
expression.Parameters[parameter.Name],7
\:#{0:N2}"\,\,7
if(fp.Nozzles[0].QueryTotals),7
0x71,6
if((char)MyCom.Channel[i].ActionPoint.PumpErrorCode,6
\alarm.AddData("\LastTemperature"\,\,6
ft.GetCurrentPrice();,6
scratch,6
\System.Console.WriteLine("\FAILED\,6
assumes,6
this.traderRadGridView.Rows.Where(r=>r.DataBoundItem,6
\this.PrintText(balance.BalanceText,\,6
launched,6
(totalsUpdated,6
\ASFuelControl.WorkFlow.WorkFlowProcess.ValidationkDelegate(this.IsDecreasing),\,6
alarmSuspected,6
//values.CurrentVolume,6
\this.Duration,\,6
(ev,6
tankVolumeCaptionTextBox,6
result4,6
//Volume,6
TankAlarmEnum,6
/////////////////,6
TankLocked,6
extra,6
nz.TotalPrice));,6
database.Tanks),6
this.readyInvoices.Add(invoice);,6
fp.CommonFP.ActiveNozzle.CurrentSale.TotalizerStart;,6
\COMPELETED"\,\,6
Filter,6
fuelLevels.Sum(d,6
it),6
ev.EventId.ToString());,6
\(byte)(fuelPointChannel+16),\,6
UI.Controls.AlarmControl,6
database.Tanks.OrderBy(t,6
dateTo,6
this.invoicesProcessed.Remove(invoice.InvoiceId.ToString());,6
Send,6
literCheckGuid,6
!sale.SaleCompleted,6
\0xFD---,0xFB,0xFB\,6
radGroupBox2,6
(e.SignString,6
this.pageHeader.Height,6
\totalizerDiff,\,6
(Common.Enumerators.ApplicationUserLevelEnum)user.UserLevel;,6
\this.AddFuelPointInternal((int)fps[address].Min(),\,6
radLabel14,6
\name="\controller"\></param>\,6
AmountDecimalPlaces,6
F7,6
fp.CommonFP.LastActiveNozzle.CurrentSale.TotalPrice,6
\OpenPrinter("\\\\\192.168.1.101\\hpl"\,ref\,6
\this.Process.AddProcessTransition(this.finalizeSaleState,\,6
GetDisplay(Common.Nozzle,6
PTSLib.PTS.FuelPoint,6
\ParentNozzle.ParentFuelPoint.SetExtendedProperty("\iNeedDisplay"\,\,6
Common.Enumerators.FuelPointStatusEnum.Listen;,6
if(1),6
Salling,6
i.InvoiceId,6
ElbisDLL_New.clsComm.OnStatusChangeEventHandler(MyCom_OnStatusChange);,6
\"\LastSales"\)\,6
e6,6
MailSender.Instance.SendSms(fileName);,6
\{7}"\,\,6
value4,6
requestUnitPrice(nozzle.NozzleId);,6
SetPrice(Common.Nozzle,6
nozzleNumberGroupHeaderSection,6
letter),6
////,6
this.radDateTimePicker1.Value,6
(byte)PathPointType.Line,6
this.label1.Text,6
IDLE,6
\ΣΥΝΑΓΕΡΜΟΣ"\\,6
0xA1,6
